TransactionID,Transaction_DateTime,TransactionAmt,card4,card6,Customer_Email,Card_BIN,BIN_Risk_Level,Card_Last4,Customer_Status,Risk_Score,Rule_Triggered,Final_Outcome,Chargeback_Flag,Velocity_Attack_Flag,DeviceType,DeviceInfo,P_emaildomain,isFraud
3162859,2025-02-14 00:30:51,25,visa,credit,amy.lim838@outlook.com,452750,Low,8184,Existing User,21,,Approved,No,No,desktop,rv:52.0,,0
3017202,2025-01-09 19:12:47,50,visa,debit,anna.lim890@gmail.com,410251,Low,2939,Existing User,30,,Approved,No,No,mobile,iOS Device,gmail.com,0
3106877,2025-01-28 00:38:57,57.6,mastercard,debit,tom.teo51@hotmail.com,520644,Low,8400,Existing User,25,,Approved,No,No,desktop,Windows,hotmail.com,0
3208400,2025-03-02 03:48:09,289.17,visa,credit,alex.wong26@anonymous.com,453916,High,5572,New User,77,,Approved,No,No,desktop,Windows,anonymous.com,0
3208559,2025-03-02 05:36:55,42.173,visa,debit,tom.lee139@anonymous.com,485193,High,4709,Existing User,80,HIGH_RISK_SCORE,Rejected,No,No,mobile,0,anonymous.com,0
3275800,2025-03-24 03:01:20,16.767,visa,credit,tom.koh714@yahoo.com,431160,Medium,1003,New User,63,,Approved,No,No,mobile,0,yahoo.com,0
3564071,2025-06-27 17:06:21,200,american express,credit,jason.wong515@comcast.net,375594,Low,6460,Existing User,18,,Approved,No,No,desktop,Windows,comcast.net,0
3435452,2025-05-13 02:55:35,50,visa,credit,sarah.koh992@gmail.com,497167,Low,9307,Existing User,20,,Approved,No,No,desktop,MacOS,gmail.com,0
3336875,2025-04-10 20:44:19,62.451,mastercard,debit,john.teo608@yahoo.com,554499,Low,2365,Existing User,44,,Approved,No,No,desktop,0,,0
3517461,2025-06-11 16:49:51,50,visa,credit,amy.wong824@aol.com,474375,Low,3625,New User,48,,Approved,No,No,mobile,iOS Device,aol.com,0
3338027,2025-04-11 01:37:43,33.534,visa,debit,sarah.tan832@yahoo.com,413576,Low,4703,Existing User,26,,Approved,No,No,desktop,Moto G (5) Build/NPP25.137-93,,0
3035600,2025-01-14 11:46:35,10,visa,debit,john.lim349@hotmail.com,449442,Low,3616,Existing User,49,,Approved,No,No,mobile,0,,0
3535951,2025-06-17 19:04:43,64.923,visa,credit,john.teo809@yahoo.com.mx,413112,Low,3348,Existing User,26,,Approved,No,No,desktop,0,yahoo.com.mx,0
3020955,2025-01-10 18:43:43,150,visa,credit,john.goh83@gmail.com,491447,Low,6101,New User,37,,Approved,No,No,desktop,Windows,gmail.com,0
3144189,2025-02-07 21:02:26,25,mastercard,credit,amy.goh711@gmail.com,533918,Low,1829,Existing User,18,,Approved,No,No,desktop,Windows,gmail.com,0
3142709,2025-02-07 08:43:16,51.421,visa,debit,tom.wong194@gmail.com,443414,Low,9924,New User,41,,Approved,No,Yes,desktop,Trident/7.0,gmail.com,0
3363643,2025-04-19 22:36:25,50,visa,credit,tom.goh370@gmail.com,472388,Low,8845,Existing User,29,,Approved,No,No,desktop,Windows,,0
3027473,2025-01-12 14:55:54,100,visa,debit,david.koh938@anonymous.com,447009,Medium,5331,New User,63,ANONYMOUS_EMAIL,Rejected,No,No,desktop,Windows,anonymous.com,0
3281657,2025-03-26 02:46:10,3.747,mastercard,debit,sarah.ong528@outlook.com,521179,Low,7428,New User,42,,Approved,No,No,mobile,SM-J530GM Build/NRD90M,outlook.com,0
3548556,2025-06-22 00:51:20,141.404,visa,credit,lisa.wong474@gmail.com,472158,Low,4479,Existing User,30,,Approved,No,No,desktop,0,gmail.com,0
3086610,2025-01-24 03:11:23,33.496,visa,credit,lisa.lee930@gmail.com,461469,Low,1496,Existing User,20,,Approved,No,No,desktop,Windows,gmail.com,0
3101774,2025-01-26 18:40:39,100,visa,credit,lisa.chan640@gmail.com,419129,Low,4096,New User,42,,Approved,No,No,desktop,Windows,gmail.com,0
3307663,2025-04-03 04:06:16,9.969,mastercard,credit,jason.chan999@hotmail.com,524026,Low,3618,Existing User,26,,Approved,Yes,No,desktop,0,hotmail.com,1
3504266,2025-06-06 20:12:16,53.549,visa,credit,david.wong307@gmail.com,436077,Low,8761,New User,37,,Approved,Yes,No,desktop,GT-I8190L Build/JZO54K,gmail.com,1
3399825,2025-05-01 17:36:19,3.697,visa,credit,jason.lee294@hotmail.com,444096,Low,1390,Existing User,36,,Approved,No,No,mobile,0,hotmail.com,0
3043203,2025-01-16 00:27:45,17.607,visa,debit,john.wong385@hotmail.com,410829,Low,9002,Existing User,30,,Approved,No,No,desktop,Windows,hotmail.com,0
3081798,2025-01-23 16:21:43,17.956,mastercard,debit,tom.goh12@gmail.com,519775,Low,6559,Existing User,44,,Approved,Yes,No,mobile,0,gmail.com,1
3329999,2025-04-08 20:56:00,15,visa,debit,alex.chan185@hotmail.com,430569,Low,9563,Existing User,27,,Approved,Yes,No,desktop,Windows,,1
3201317,2025-02-27 18:28:38,16.091,mastercard,debit,amy.ng691@anonymous.com,544097,Medium,3072,Existing User,58,,Approved,No,No,desktop,Windows,anonymous.com,0
3123405,2025-02-01 19:58:53,100,visa,debit,john.tan914@gmail.com,418103,Low,6941,Existing User,43,,Approved,No,No,mobile,SM-G955U Build/NRD90M,gmail.com,0
3557934,2025-06-25 13:15:40,100,visa,debit,lisa.teo963@yahoo.com,443494,Low,6330,Existing User,25,,Approved,No,No,desktop,Windows,yahoo.com,0
3240559,2025-03-12 00:18:02,49.907,mastercard,credit,mike.ong937@gmail.com,531071,Low,5628,Existing User,40,,Approved,Yes,No,mobile,0,gmail.com,1
3145194,2025-02-08 02:16:56,32.648,visa,debit,alex.lee956@hotmail.com,465593,Low,6206,New User,45,,Approved,No,Yes,mobile,Moto G (4) Build/NPJS25.93-14-13,hotmail.com,0
3096574,2025-01-25 21:44:11,100,mastercard,credit,tom.goh53@gmail.com,521696,Low,5075,Existing User,22,,Approved,No,No,desktop,Windows,gmail.com,0
3098602,2025-01-26 03:20:14,72.292,mastercard,debit,mike.tan346@gmail.com,551702,Low,9945,Existing User,40,,Approved,No,No,mobile,0,gmail.com,0
3377240,2025-04-24 07:51:37,69.121,visa,credit,jason.koh765@gmail.com,407351,Low,8191,New User,42,,Approved,Yes,No,desktop,0,,1
3390758,2025-04-28 22:10:18,36.01,mastercard,debit,tom.ong937@gmail.com,525666,Medium,6928,New User,65,NEW_USER_RULE,Rejected,No,No,desktop,0,gmail.com,0
3548611,2025-06-22 01:00:08,106,mastercard,credit,anna.teo812@hotmail.com,556461,Low,8766,New User,44,,Approved,No,No,desktop,0,,0
3523280,2025-06-13 15:32:53,150,visa,debit,lisa.chan419@gmail.com,438269,Low,8493,Existing User,37,,Approved,No,No,mobile,iOS Device,gmail.com,0
3382931,2025-04-26 03:53:46,225,visa,credit,lisa.lim103@anonymous.com,481507,Medium,4508,Existing User,61,ANONYMOUS_EMAIL,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3002282,2025-01-05 21:01:37,29.787,mastercard,credit,john.teo13@anonymous.com,554084,Low,7289,Existing User,45,,Approved,No,No,desktop,Windows,anonymous.com,0
3219533,2025-03-05 18:56:11,25,visa,debit,tom.lee491@gmail.com,464356,Low,8595,Existing User,32,,Approved,No,No,desktop,rv:50.0,gmail.com,0
3497152,2025-06-04 16:24:07,20,mastercard,debit,lisa.chan106@outlook.com,539287,Low,6187,Existing User,34,,Approved,No,No,mobile,iOS Device,,0
3078333,2025-01-22 22:40:50,100,visa,credit,mike.goh828@gmail.com,447137,Low,2247,New User,33,,Approved,No,No,desktop,Windows,gmail.com,0
3013423,2025-01-08 19:29:13,28.156,visa,credit,sarah.lee635@gmail.com,491538,Low,5081,Existing User,33,,Approved,Yes,No,desktop,0,gmail.com,1
3494179,2025-06-03 18:55:09,30,visa,debit,jason.ng383@me.com,410443,Low,5560,Existing User,27,,Approved,No,No,desktop,MacOS,me.com,0
3058845,2025-01-19 16:27:28,150,visa,debit,sarah.chan871@hotmail.com,437731,Low,8530,Existing User,43,,Approved,No,No,0,0,hotmail.com,0
3020889,2025-01-10 18:34:00,50,visa,debit,sarah.lim697@gmail.com,404397,Low,8373,Existing User,39,,Approved,No,No,mobile,SAMSUNG SM-G930A Build/NRD90M,gmail.com,0
3437327,2025-05-13 21:35:11,17.829,visa,debit,lisa.goh470@gmail.com,433560,Medium,5662,New User,50,,Approved,No,No,desktop,Windows,gmail.com,0
3049667,2025-01-17 14:52:07,100,visa,debit,sarah.tan470@gmail.com,463385,Low,1492,Existing User,35,,Approved,No,No,mobile,iOS Device,gmail.com,0
3334991,2025-04-10 03:57:12,15.347,mastercard,debit,lisa.lee175@outlook.com,514704,Low,3817,New User,44,,Approved,No,No,desktop,Windows,,0
3505449,2025-06-07 06:10:04,72.669,visa,credit,john.ong853@gmail.com,498676,Low,7379,Existing User,42,,Approved,No,No,mobile,0,gmail.com,0
3225787,2025-03-07 02:39:22,150,visa,debit,amy.koh548@yahoo.com,432722,Low,4851,Existing User,40,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3567669,2025-06-29 03:58:26,101,visa,debit,alex.ng213@anonymous.com,401564,Medium,5062,Existing User,55,,Approved,No,No,desktop,MacOS,anonymous.com,0
3042159,2025-01-15 20:57:56,50,visa,credit,tom.ng569@hotmail.com,446929,Low,5223,Existing User,38,,Approved,No,No,mobile,iOS Device,hotmail.com,0
3202519,2025-02-27 23:10:18,48.578,mastercard,debit,lisa.ng412@gmail.com,540274,Low,7704,New User,45,,Approved,No,No,mobile,SAMSUNG SM-J320FN Build/LMY47V,gmail.com,0
3572331,2025-07-01 01:38:59,100,visa,credit,tom.ong134@gmail.com,420964,Low,7526,Existing User,21,,Approved,No,No,desktop,Windows,gmail.com,0
3257076,2025-03-17 19:54:31,33.593,mastercard,debit,tom.ng864@hotmail.com,543061,Medium,3850,Existing User,53,,Approved,No,No,mobile,0,hotmail.com,0
3290189,2025-03-28 20:11:13,100,visa,debit,tom.lim309@gmail.com,471107,Low,6126,New User,43,,Approved,No,No,desktop,Windows,gmail.com,0
3071915,2025-01-21 20:52:42,100,visa,debit,mike.lee332@gmail.com,467895,Low,9745,Existing User,32,,Approved,No,No,0,0,gmail.com,0
3528001,2025-06-15 00:31:32,21.026,mastercard,debit,mike.ong587@gmail.com,538382,Low,5031,Existing User,38,,Approved,No,No,mobile,SM-G531H Build/LMY48B,gmail.com,0
3007724,2025-01-07 02:42:55,100,visa,debit,john.ng460@hotmail.com,429889,Low,7891,New User,37,,Approved,No,No,desktop,Windows,hotmail.com,0
3322903,2025-04-06 18:16:10,30,visa,credit,john.chan362@yahoo.com,421732,Medium,9583,New User,50,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3088666,2025-01-24 17:24:30,25,mastercard,debit,david.teo219@aol.com,530955,Low,1990,New User,49,,Approved,No,No,desktop,Trident/7.0,aol.com,0
3115648,2025-01-30 16:29:50,40,visa,credit,sarah.lee21@gmail.com,446440,Low,7131,New User,45,,Approved,No,No,desktop,MacOS,gmail.com,0
3429921,2025-05-11 04:28:10,23.362,visa,credit,tom.tan271@gmail.com,488532,Low,1553,Existing User,27,,Approved,No,No,mobile,SAMSUNG SM-G570M Build/NRD90M,gmail.com,0
3430939,2025-05-11 17:22:43,11.435,visa,credit,alex.ng455@hotmail.com,496121,Low,5768,Existing User,26,,Approved,No,No,mobile,F3111 Build/33.3.A.1.115,hotmail.com,0
3099950,2025-01-26 13:49:44,100,visa,debit,tom.ong186@yahoo.com,487588,Low,3482,New User,41,,Approved,No,No,desktop,MacOS,yahoo.com,0
3514564,2025-06-10 16:33:41,30,visa,debit,jason.lee629@outlook.com,452770,Low,8811,Existing User,24,,Approved,No,No,desktop,Trident/7.0,,0
3206489,2025-03-01 17:15:05,22.96,mastercard,debit,john.koh247@hotmail.com,535626,Low,9654,Existing User,43,,Approved,No,No,mobile,0,hotmail.com,0
3517946,2025-06-11 19:26:21,29.51,mastercard,debit,jason.lim858@hotmail.com,536993,Low,5228,Existing User,32,,Approved,No,No,desktop,Windows,hotmail.com,0
3036628,2025-01-14 17:13:42,250,american express,credit,john.tan786@anonymous.com,371053,Medium,9606,Existing User,61,,Approved,No,Yes,desktop,Windows,anonymous.com,0
3536823,2025-06-17 23:34:45,62.464,visa,credit,jason.chan999@hotmail.com,463639,Low,9689,Existing User,20,,Approved,No,No,mobile,SM-G935F Build/NRD90M,hotmail.com,0
3082885,2025-01-23 18:16:28,50,visa,debit,lisa.chan367@gmail.com,463091,Low,9287,Existing User,32,,Approved,No,No,desktop,rv:52.0,gmail.com,0
3494823,2025-06-03 22:12:00,19.243,mastercard,debit,lisa.ong505@hotmail.com,540774,Low,7889,Existing User,29,,Approved,No,No,desktop,Windows,hotmail.com,0
3525642,2025-06-14 11:59:13,100,visa,debit,john.goh523@gmail.com,495825,Medium,6606,New User,51,,Approved,No,No,mobile,iOS Device,gmail.com,0
3184405,2025-02-21 17:03:25,30,discover,credit,jason.ong328@gmail.com,638752,Low,6530,New User,49,,Approved,No,No,mobile,iOS Device,,0
3299615,2025-04-01 00:10:47,19.395,visa,debit,lisa.lim743@gmail.com,488254,Low,8670,New User,41,,Approved,No,No,mobile,SAMSUNG SM-G532M Build/MMB29T,gmail.com,0
3363190,2025-04-19 19:52:58,30.27,mastercard,debit,mike.koh400@hotmail.com,519760,Low,9642,Existing User,24,,Approved,No,No,desktop,Windows,hotmail.com,0
3460646,2025-05-22 17:25:44,22.133,visa,debit,lisa.goh577@gmail.com,465431,Low,1450,Existing User,30,,Approved,Yes,No,desktop,Windows,gmail.com,1
3212028,2025-03-03 15:08:51,100,visa,credit,david.teo725@yahoo.com,470543,Low,7976,Existing User,26,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3083284,2025-01-23 19:00:35,50,visa,credit,lisa.ong19@yahoo.com,486826,Low,9912,New User,41,,Approved,No,No,desktop,Windows,yahoo.com,0
3115876,2025-01-30 17:12:43,50,visa,debit,sarah.goh58@hotmail.com,465025,Low,5197,Existing User,30,,Approved,No,No,mobile,iOS Device,hotmail.com,0
3549642,2025-06-22 15:14:05,106,mastercard,credit,john.tan888@yahoo.com,524485,Low,7640,New User,36,,Approved,No,No,desktop,Windows,,0
3118984,2025-01-31 07:38:39,14.692,mastercard,debit,sarah.chan624@gmail.com,558241,Low,8063,New User,43,,Approved,Yes,No,mobile,SM-G610M Build/MMB29K,gmail.com,1
3175508,2025-02-18 18:48:36,143.02,mastercard,credit,lisa.koh752@hotmail.com,551177,Low,3730,Existing User,18,,Approved,No,No,desktop,Windows,hotmail.com,0
3043277,2025-01-16 00:47:26,25,visa,credit,mike.teo687@gmail.com,468720,Low,2664,Existing User,39,,Approved,No,No,mobile,iOS Device,gmail.com,0
3106469,2025-01-27 22:54:36,29.5,visa,credit,mike.goh939@live.com,475809,Low,3321,Existing User,41,,Approved,No,No,mobile,0,live.com,0
3353275,2025-04-16 04:26:58,27.189,visa,debit,amy.tan460@gmail.com,497605,Low,1327,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3537462,2025-06-18 04:21:45,15.432,visa,debit,anna.goh22@hotmail.com,492093,Low,2347,Existing User,34,,Approved,No,No,desktop,Windows,hotmail.com,0
3291781,2025-03-29 14:39:46,24.772,visa,debit,amy.wong915@hotmail.com,467186,Low,8169,Existing User,40,,Approved,No,No,mobile,5080A Build/MRA58K,hotmail.com,0
3004532,2025-01-06 13:44:46,22.116,visa,debit,anna.wong631@gmail.com,421392,Low,1171,Existing User,33,,Approved,No,No,0,0,gmail.com,0
3528844,2025-06-15 12:45:15,29.572,visa,debit,amy.lee488@hotmail.com,430632,Low,3770,Existing User,35,,Approved,No,No,desktop,Windows,hotmail.com,0
3101686,2025-01-26 18:26:11,32.356,visa,debit,mike.teo553@live.com,434982,Low,9835,Existing User,31,,Approved,Yes,No,mobile,Moto G Play Build/MPIS24.241-15.3-7,live.com,0
3282261,2025-03-26 13:28:14,18.066,visa,debit,alex.chan559@gmail.com,408018,Low,3977,New User,45,,Approved,No,No,mobile,SM-A520F Build/NRD90M,gmail.com,0
3036940,2025-01-14 18:11:09,100,american express,credit,jason.lee534@att.net,377146,Low,8979,New User,42,,Approved,No,No,mobile,iOS Device,att.net,0
3034072,2025-01-13 22:42:34,30,discover,credit,anna.koh33@outlook.com,654779,Low,2183,New User,43,,Approved,No,No,desktop,Windows,,0
3044036,2025-01-16 04:21:36,50,visa,credit,alex.ong504@gmail.com,441011,Low,9219,Existing User,31,,Approved,No,No,desktop,MacOS,gmail.com,0
2996467,2025-01-04 03:19:06,2.356,visa,debit,mike.tan709@gmail.com,438372,Medium,8891,New User,51,,Approved,No,No,mobile,F3213 Build/36.1.A.1.86,gmail.com,0
3069158,2025-01-21 13:24:30,50,visa,debit,lisa.koh6@gmail.com,433312,Low,8127,Existing User,41,,Approved,No,No,mobile,SM-N950U Build/NMF26X,gmail.com,0
3093797,2025-01-25 15:39:27,200,mastercard,debit,jason.chan607@gmail.com,529968,Low,5880,Existing User,37,,Approved,No,No,mobile,iOS Device,gmail.com,0
3233694,2025-03-09 21:51:55,40.24,visa,debit,anna.lim862@hotmail.com,475946,Low,7085,Existing User,39,,Approved,No,No,mobile,PRA-LX3 Build/HUAWEIPRA-LX3,hotmail.com,0
3328484,2025-04-08 11:23:35,39.394,visa,debit,lisa.lee851@gmail.com,468031,Low,1868,Existing User,38,,Approved,No,No,mobile,S60 Build/MMB29M,gmail.com,0
3217243,2025-03-05 01:34:26,67.067,mastercard,debit,tom.teo30@hotmail.com,511274,Low,5553,New User,36,,Approved,No,No,desktop,rv:53.0,hotmail.com,0
3279002,2025-03-25 06:05:56,16.676,mastercard,debit,david.wong762@hotmail.com,517075,Low,9695,Existing User,27,,Approved,No,No,mobile,SM-G610M Build/MMB29K,hotmail.com,0
3416521,2025-05-06 16:59:41,50,visa,credit,anna.chan251@anonymous.com,438394,Medium,1032,Existing User,51,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3271063,2025-03-22 16:02:12,40,visa,credit,alex.ng606@aol.com,408224,Low,1979,New User,35,,Approved,No,No,desktop,MacOS,aol.com,0
3097490,2025-01-25 23:50:01,50,visa,credit,sarah.koh963@anonymous.com,467588,Low,2406,Existing User,44,,Approved,No,No,desktop,MacOS,anonymous.com,0
3073734,2025-01-22 02:12:54,100,visa,credit,jason.chan658@comcast.net,437692,Low,5199,New User,39,,Approved,No,No,desktop,MacOS,comcast.net,0
3403242,2025-05-02 17:42:38,29.969,mastercard,credit,jason.lee90@anonymous.com,522971,Medium,3217,New User,63,ANONYMOUS_EMAIL,Rejected,No,No,mobile,SM-G950F Build/R16NW,anonymous.com,0
3058824,2025-01-19 16:24:18,32.59,mastercard,debit,sarah.ng674@gmail.com,558499,Medium,6206,New User,57,,Approved,No,No,mobile,0,gmail.com,0
3045490,2025-01-16 16:30:52,50,visa,credit,david.ng526@hotmail.com,489132,Low,9039,Existing User,28,,Approved,No,No,desktop,rv:11.0,hotmail.com,0
3128278,2025-02-03 16:56:18,150,mastercard,credit,tom.lim436@embarqmail.com,528697,Low,3322,Existing User,20,,Approved,No,No,desktop,Trident/7.0,embarqmail.com,0
3002956,2025-01-05 23:23:33,75,visa,debit,anna.ng808@gmail.com,401815,Low,6308,Existing User,33,,Approved,No,No,mobile,SM-G900P Build/MMB29M,gmail.com,0
3035001,2025-01-14 02:29:53,100,visa,credit,david.goh399@gmail.com,418404,Medium,2776,New User,51,,Approved,No,No,mobile,iOS Device,gmail.com,0
3371435,2025-04-22 15:29:55,25,visa,debit,alex.lee969@yahoo.com,433372,Low,9093,Existing User,45,,Approved,No,No,mobile,Nexus,,0
3555166,2025-06-24 12:57:07,27.666,visa,debit,mike.ng855@anonymous.com,457475,Medium,6733,New User,63,ANONYMOUS_EMAIL,Rejected,No,No,desktop,Trident/7.0,anonymous.com,0
3461837,2025-05-22 23:10:54,32.523,mastercard,debit,sarah.teo151@gmail.com,540212,Medium,3708,Existing User,54,,Approved,No,Yes,mobile,0,gmail.com,0
3537713,2025-06-18 12:21:34,35.044,visa,debit,anna.teo66@hotmail.com,499935,Low,6089,Existing User,25,,Approved,Yes,No,mobile,G3123 Build/40.0.A.6.175,hotmail.com,1
3365949,2025-04-20 19:04:08,100,visa,credit,amy.ong605@aol.com,429532,Low,9624,Existing User,40,,Approved,No,No,mobile,iOS Device,aol.com,0
3249790,2025-03-15 02:12:22,28.337,mastercard,debit,anna.chan128@hotmail.com,513490,Low,7729,Existing User,38,,Approved,No,No,mobile,HTC One M9 Build/NRD90M,hotmail.com,0
3115917,2025-01-30 17:20:47,239.322,visa,debit,lisa.ong284@gmail.com,431305,Low,9120,Existing User,35,,Approved,No,No,mobile,SAMSUNG SM-J730GM Build/NRD90M,gmail.com,0
3408870,2025-05-04 17:03:22,13.413,visa,debit,tom.goh932@anonymous.com,470929,Medium,3401,Existing User,62,ANONYMOUS_EMAIL,Rejected,No,No,0,0,anonymous.com,0
3540411,2025-06-19 04:04:17,8.485,visa,debit,david.tan75@gmail.com,444963,Low,1749,Existing User,47,,Approved,No,No,mobile,0,gmail.com,0
3039687,2025-01-15 05:25:56,29.616,visa,debit,amy.goh58@yahoo.com,474895,Low,9680,Existing User,25,,Approved,No,No,desktop,Trident/7.0,,0
3389666,2025-04-28 16:36:33,17.401,visa,debit,tom.lim265@hotmail.com,418685,Low,6118,Existing User,33,,Approved,No,No,desktop,Trident/7.0,hotmail.com,0
3160148,2025-02-13 13:54:16,100,visa,credit,john.goh490@gmail.com,420700,Low,2366,Existing User,32,,Approved,No,No,mobile,iOS Device,,0
3420771,2025-05-07 21:57:59,13.051,visa,credit,john.teo362@hotmail.com,498745,Low,7915,New User,46,,Approved,No,No,desktop,0,hotmail.com,0
3336449,2025-04-10 18:58:03,11.842,visa,debit,mike.ong560@yahoo.com,404371,Low,3988,Existing User,25,,Approved,No,No,desktop,Moto G (4) Build/NPJ25.93-14.7,,0
3035717,2025-01-14 13:19:14,200,visa,debit,anna.lee476@gmail.com,487855,Low,3317,Existing User,33,,Approved,No,No,0,0,gmail.com,0
3089407,2025-01-24 19:03:24,150,visa,credit,mike.koh558@anonymous.com,463824,Medium,8605,Existing User,60,,Approved,No,No,mobile,iOS Device,anonymous.com,0
3174558,2025-02-18 13:53:35,200,visa,credit,anna.goh168@anonymous.com,452267,Medium,9806,Existing User,52,,Approved,No,No,desktop,MacOS,anonymous.com,0
3425497,2025-05-09 15:34:36,20.657,mastercard,debit,lisa.goh226@hotmail.com,515539,Medium,2247,Existing User,50,,Approved,No,No,mobile,0,hotmail.com,0
3100229,2025-01-26 14:40:55,125,mastercard,credit,sarah.goh376@gmail.com,559713,Low,8573,New User,35,,Approved,No,No,desktop,Windows,gmail.com,0
3183376,2025-02-21 01:36:50,40.651,visa,debit,anna.lim741@gmail.com,498275,Low,4467,Existing User,48,,Approved,No,No,desktop,0,gmail.com,0
3428947,2025-05-10 21:43:23,50,visa,debit,lisa.wong196@hotmail.com,430202,Low,6373,Existing User,28,,Approved,No,No,desktop,Windows,,0
3051228,2025-01-17 19:55:38,150,visa,credit,alex.tan72@yahoo.com,432134,Low,4388,Existing User,27,,Approved,No,No,desktop,MacOS,yahoo.com,0
3192748,2025-02-24 18:29:55,68.211,mastercard,debit,lisa.wong938@gmail.com,546030,Low,9300,New User,39,,Approved,No,No,desktop,Windows,gmail.com,0
3188703,2025-02-23 03:38:20,113.102,mastercard,credit,sarah.teo478@yahoo.com.mx,510374,Low,2848,Existing User,22,,Approved,No,No,desktop,Windows,yahoo.com.mx,0
3063141,2025-01-20 04:21:57,50,mastercard,credit,amy.tan997@roadrunner.com,537995,Low,4516,New User,47,,Approved,No,No,mobile,iOS Device,roadrunner.com,0
3086426,2025-01-24 02:21:24,75,visa,debit,jason.tan823@yahoo.com,440170,Low,3934,Existing User,29,,Approved,No,No,desktop,MacOS,yahoo.com,0
3262950,2025-03-19 16:59:42,62.172,visa,credit,john.tan642@anonymous.com,407793,Low,1774,Existing User,49,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3405738,2025-05-03 16:18:09,15,visa,debit,sarah.teo960@hotmail.com,441815,Low,1293,Existing User,34,,Approved,No,No,mobile,iOS Device,,0
3087561,2025-01-24 14:14:16,50,visa,debit,anna.lim30@ymail.com,461217,Low,6659,Existing User,39,,Approved,No,No,mobile,iOS Device,ymail.com,0
3201353,2025-02-27 18:37:00,28.275,mastercard,debit,tom.tan269@gmail.com,555164,Low,4341,New User,48,,Approved,No,No,mobile,SM-A720F Build/NRD90M,gmail.com,0
3073356,2025-01-22 00:51:56,10,visa,credit,lisa.teo451@yahoo.com,462701,Low,6912,New User,41,,Approved,No,No,desktop,MacOS,,0
3076766,2025-01-22 18:51:19,500,visa,credit,tom.lee536@aol.com,471498,Low,1172,New User,43,,Approved,No,No,desktop,Trident/7.0,aol.com,0
3247004,2025-03-14 01:30:11,49.424,mastercard,credit,sarah.koh936@gmail.com,548960,Low,7430,Existing User,17,,Approved,No,No,desktop,Windows,gmail.com,0
3086371,2025-01-24 02:09:56,204.686,mastercard,debit,anna.lim685@gmail.com,555536,Low,4128,Existing User,42,,Approved,Yes,No,desktop,Windows,gmail.com,1
3493824,2025-06-03 17:02:46,20,visa,debit,john.goh866@hotmail.com,497976,Low,4744,Existing User,23,,Approved,No,No,desktop,Trident/7.0,,0
3050906,2025-01-17 19:00:38,100,american express,credit,amy.lim381@gmail.com,377919,Low,7028,New User,43,,Approved,No,No,desktop,Windows,gmail.com,0
3419564,2025-05-07 15:39:35,200,mastercard,credit,jason.lim741@comcast.net,557820,Low,5623,New User,44,,Approved,Yes,No,0,0,comcast.net,1
3392658,2025-04-29 16:15:45,12.084,visa,debit,john.goh278@outlook.com,423158,Low,9741,Existing User,27,,Approved,No,No,desktop,Moto G (5) Plus Build/NPN25.137-92,outlook.com,0
3050077,2025-01-17 16:22:49,300,mastercard,debit,sarah.tan107@gmail.com,515264,Low,8018,Existing User,33,,Approved,No,No,desktop,Windows,gmail.com,0
3384221,2025-04-26 19:43:12,5.136,visa,debit,tom.goh692@gmail.com,463641,Low,2100,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3351583,2025-04-15 19:33:07,125,american express,credit,david.koh52@gmail.com,372748,Low,5749,Existing User,26,,Approved,No,No,desktop,MacOS,gmail.com,0
3058553,2025-01-19 15:39:56,74.507,mastercard,debit,tom.koh304@gmail.com,546026,Low,6867,Existing User,35,,Approved,No,No,mobile,SM-T560 Build/KTU84P,gmail.com,0
3024864,2025-01-11 20:13:25,50,visa,credit,alex.ong408@aol.com,499574,Low,2826,Existing User,17,,Approved,No,No,desktop,Trident/7.0,aol.com,0
3426210,2025-05-09 19:22:14,21.641,visa,debit,david.teo551@hotmail.com,491268,Low,1199,Existing User,42,,Approved,No,No,0,0,hotmail.com,0
3075081,2025-01-22 14:29:24,200,mastercard,credit,mike.teo42@anonymous.com,515888,Low,6201,Existing User,40,,Approved,No,No,desktop,Windows,anonymous.com,0
3550189,2025-06-22 17:59:09,250,american express,credit,john.lim23@anonymous.com,375160,High,7943,New User,76,,Approved,No,No,desktop,MacOS,anonymous.com,0
3025081,2025-01-11 20:53:35,100,visa,credit,sarah.teo681@yahoo.com,489567,Low,3733,Existing User,38,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3019839,2025-01-10 14:17:03,100,visa,credit,sarah.lim912@anonymous.com,491337,Medium,5489,New User,57,,Approved,No,No,desktop,Windows,anonymous.com,0
3458095,2025-05-21 18:48:58,7.808,visa,debit,amy.lee291@anonymous.com,490534,Medium,9263,Existing User,60,,Approved,No,No,desktop,0,anonymous.com,0
3081386,2025-01-23 15:27:57,50,visa,credit,david.ng212@anonymous.com,446767,Medium,7169,Existing User,59,,Approved,No,No,desktop,MacOS,anonymous.com,0
